"zpid","city","zipcode","propertyTaxRate","garageSpaces","hasAssociation","hasCooling","hasGarage","hasHeating","hasSpa","hasView","homeType","parkingSpaces","yearBuilt","latestPrice","numPriceChanges","latest_saledate","latest_salemonth","latest_saleyear","numOfPhotos","numOfAccessibilityFeatures","numOfAppliances","numOfParkingFeatures","numOfPatioAndPorchFeatures","numOfSecurityFeatures","numOfWaterfrontFeatures","numOfWindowFeatures","numOfCommunityFeatures","lotSizeSqFt","livingAreaSqFt","numOfPrimarySchools","numOfElementarySchools","numOfMiddleSchools","numOfHighSchools","avgSchoolDistance","avgSchoolRating","avgSchoolSize","MedianStudentsPerTeacher","numOfBathrooms","numOfBedrooms","numOfStories"
29396983,"austin",78724,1.98,2,1,1,1,1,0,0,"1",2,1980,175000,2,2018-12-11,12,2018,17,0,2,2,0,0,0,0,0,4835,1315,1,0,1,2,3.1,3.66666666666667,1085,11,2,3,1
58299481,"austin",78750,1.98,0,0,1,0,1,0,0,"1",0,1971,398900,4,2020-12-07,12,2020,1,0,0,1,0,0,0,0,0,20037.6,2089,1,0,1,1,2.2,7,1523,17,2,3,1
145656393,"austin",78744,1.98,0,1,1,0,1,0,1,"1",0,2016,389900,4,2019-07-01,7,2019,35,0,7,1,2,2,0,1,0,9626,3319,1,0,1,1,3.06666666666667,3.66666666666667,1532,12,3,5,2
116080940,"austin",78717,2.21,2,1,1,1,1,0,0,"1",2,2013,536170,9,2018-08-17,8,2018,1,0,6,3,0,0,0,0,0,7230,3415,1,0,1,1,3.3,7.66666666666667,1259,14,4,5,2
29370850,"austin",78726,1.98,2,1,1,1,1,1,1,"1",2,2001,665000,1,2018-11-29,11,2018,87,0,1,2,0,0,0,0,0,18295.2,4137,1,0,1,1,2.03333333333333,7,1277,16,4,5,2
29459907,"austin",78725,1.98,0,1,1,0,1,0,0,"1",0,1987,179900,1,2018-03-09,3,2018,24,0,5,1,0,0,0,0,0,5880,1587,1,0,1,1,1.7,3,1457,13,2,4,1
29374967,"austin",78726,1.98,2,1,1,1,1,0,0,"1",2,1994,519900,1,2020-09-21,9,2020,55,0,7,2,1,2,0,1,0,6054,2766,1,0,1,1,1.4,8,1275,15,3,4,2
2082038175,"austin",78725,1.98,0,1,1,0,1,0,0,"1",0,2019,341054,2,2019-12-31,12,2019,2,0,2,0,0,0,0,0,0,5000,2643,1,0,1,1,3.13333333333333,3,1457,13,3,4,2
29358997,"austin",78750,1.98,2,0,1,1,1,0,0,"1",2,1984,428000,10,2019-10-31,10,2019,20,0,1,2,2,0,0,0,0,8537,2576,1,0,1,1,2.83333333333333,7,1523,17,3,3,2
70341359,"austin",78725,1.98,2,1,1,1,1,0,1,"1",2,2005,185000,2,2018-12-07,12,2018,26,0,7,2,0,0,0,0,0,4312,1203,1,0,1,1,1.86666666666667,3,1457,13,2,3,1
185217435,"austin",78717,2.21,0,1,1,0,1,0,0,"1",0,2008,415000,2,2018-08-09,8,2018,40,0,3,2,0,0,0,0,0,10236,3257,1,0,1,1,1.86666666666667,8.33333333333333,1481,16,4,5,2
120898222,"pflugerville",78660,1.98,2,1,1,1,1,0,0,"1",2,2013,299900,5,2020-10-08,10,2020,60,0,4,2,1,2,0,0,0,6141,2505,1,0,1,1,1.4,2.66666666666667,1063,14,3,4,2
83823977,"austin",78724,1.98,0,1,1,0,1,0,0,"1",0,2009,249900,2,2018-06-07,6,2018,35,0,4,1,0,0,0,0,0,6098,1659,1,0,1,2,2.76666666666667,3.66666666666667,1085,11,3,3,2
70352470,"austin",78732,1.98,3,1,1,1,1,0,1,"1",3,2006,725000,1,2019-05-17,5,2019,40,0,4,3,0,1,0,1,0,19166.4,3486,1,0,1,1,2.5,8.33333333333333,1533,17,4,4,2
145551402,"austin",78725,1.98,2,1,1,1,1,0,0,"5",2,2015,198000,4,2019-12-03,12,2019,20,0,4,2,1,1,0,0,0,6098,1321,1,0,1,1,2.2,3,1457,13,3,3,2
29355980,"austin",78730,1.98,4,1,1,1,1,1,1,"1",4,1984,550000,7,2018-01-25,1,2018,1,0,3,2,0,0,0,0,0,55321.2,2100,1,0,1,1,4.83333333333333,7,1177,16,2,3,1
29465172,"austin",78725,1.98,0,0,1,0,1,0,0,"1",0,1995,179900,1,2018-06-15,6,2018,22,0,1,0,0,0,0,0,0,14374.8,1500,1,0,1,1,2.9,3,1457,13,2,3,1
58300466,"austin",78750,1.98,2,1,1,1,1,0,1,"4",2,2000,355000,2,2020-09-10,9,2020,27,0,5,2,0,3,0,1,0,8520,1616,0,1,1,1,0.933333333333333,8.66666666666667,1632,16,3,3,2
29438720,"austin",78753,1.98,2,1,1,1,1,0,0,"1",2,1993,310000,1,2020-05-28,5,2020,28,0,3,2,0,0,0,0,0,6795,2046,0,2,1,1,1,3,1108,14,2,4,1
29459899,"austin",78725,1.98,0,1,1,0,1,0,0,"1",0,1987,155000,1,2018-02-06,2,2018,12,0,4,1,0,0,0,0,0,6534,1411,1,0,1,1,1.66666666666667,3,1457,13,2,3,1
64812856,"austin",78725,1.98,0,1,1,0,1,0,0,"1",0,2004,189000,1,2019-06-28,6,2019,36,0,0,1,0,0,0,0,0,4704,1892,1,0,1,1,1.76666666666667,3,1457,13,3,3,2
70352465,"austin",78732,1.98,3,1,1,1,1,0,0,"1",3,2007,1025000,2,2020-08-06,8,2020,58,0,3,2,2,1,0,1,0,28749.6,4558,1,0,1,1,2.5,8.33333333333333,1533,17,5,5,2
145655881,"austin",78744,1.98,2,1,1,1,1,0,0,"1",2,2016,339900,1,2020-07-09,7,2020,34,0,4,2,2,1,0,1,0,5488,2095,1,0,1,1,2.9,3.66666666666667,1532,12,2,3,1
2079153478,"austin",78726,1.98,2,1,1,1,1,0,1,"1",2,2016,515000,2,2020-07-30,7,2020,40,0,3,2,1,1,0,1,0,8363,2623,1,0,1,1,0.866666666666667,7,1381,16,3,4,1
29366849,"austin",78732,1.98,2,1,1,1,1,0,0,"1",2,1987,625000,2,2020-06-18,6,2020,81,0,3,2,1,1,0,0,0,27442.8,1947,1,0,1,1,3.4,7,1277,16,2,2,2
185217434,"austin",78717,2.21,0,1,1,0,1,0,0,"1",0,2008,339900,1,2018-05-25,5,2018,33,0,3,2,0,0,0,0,0,9757,2192,1,0,1,1,1.9,8.33333333333333,1481,16,2,3,1
58265966,"austin",78750,2.21,2,1,1,1,1,0,0,"1",2,2001,650000,1,2020-03-12,3,2020,40,0,4,3,2,2,0,0,0,8319,3352,1,0,1,1,0.7,7.66666666666667,1281,14,3,5,2
63835398,"austin",78724,1.98,2,1,1,1,1,0,1,"1",2,2004,170000,4,2018-04-20,4,2018,18,0,3,2,0,0,0,0,0,10541,1268,1,0,1,1,2.23333333333333,2.66666666666667,1478,13,2,3,1
70352461,"austin",78732,1.98,3,1,1,1,1,0,1,"1",3,2009,759900,7,2019-08-07,8,2019,40,0,4,2,0,0,0,0,0,20908.8,4867,1,0,1,1,2.5,8.33333333333333,1533,17,4,4,2
29396970,"austin",78724,1.98,2,1,1,1,1,0,0,"1",2,1980,214500,3,2018-05-23,5,2018,23,0,3,2,0,0,0,0,0,6490,1306,1,0,1,2,3.23333333333333,3.66666666666667,1085,11,2,3,1
29438718,"austin",78753,1.98,0,1,1,0,1,0,0,"1",0,1993,275000,3,2018-01-27,1,2018,36,0,3,1,0,0,0,0,0,6272,2398,0,2,1,1,1,3,1108,14,3,4,2
29370839,"austin",78726,1.98,0,1,1,0,1,0,1,"1",0,2001,588000,3,2019-05-16,5,2019,40,0,3,1,0,0,0,1,0,8276,4274,1,0,1,1,2.1,7,1277,16,4,4,2
2132333345,"austin",78725,1.98,0,1,1,0,1,0,0,"4",0,2010,174900,1,2018-03-28,3,2018,20,0,2,0,0,0,0,0,0,2613,1372,1,0,1,1,2.26666666666667,3,1457,13,3,3,1
29376465,"austin",78726,1.98,3,1,1,1,1,0,0,"1",3,1999,937000,1,2020-03-17,3,2020,40,0,0,2,1,2,0,0,0,36590.4,3695,0,1,1,1,1.76666666666667,8.66666666666667,1632,16,4,4,2
29358978,"austin",78750,1.98,2,1,1,1,1,0,0,"1",2,1983,595000,2,2019-06-18,6,2019,34,0,5,2,0,0,0,0,0,9796,2448,1,0,1,1,2.8,7,1523,17,2,4,2
121658390,"austin",78725,1.98,0,1,1,0,1,0,0,"1",0,2013,169900,1,2018-07-25,7,2018,12,0,4,0,0,0,0,0,0,5314,1250,1,0,1,1,2.26666666666667,3,1457,13,3,2,2
89028960,"austin",78732,1.98,0,1,1,0,1,0,1,"1",0,2009,625000,4,2019-07-23,7,2019,75,0,4,1,1,0,0,1,0,7797,3485,1,0,1,1,2.76666666666667,8.33333333333333,1533,17,4,5,2
80093467,"austin",78724,1.98,0,1,1,0,1,0,0,"1",0,2006,235000,6,2019-03-04,3,2019,1,0,4,1,0,0,0,0,0,9147,1526,1,0,1,2,2.96666666666667,3.66666666666667,1085,11,2,3,1
250180857,"austin",78744,1.98,0,1,1,0,1,0,0,"1",0,2017,359900,3,2019-11-22,11,2019,37,0,3,1,0,0,0,0,0,6185,2124,1,0,1,1,3.2,3.66666666666667,1532,12,2,3,1
29372965,"austin",78750,1.98,0,1,1,0,1,0,0,"1",0,1992,350000,8,2019-02-22,2,2019,22,0,4,1,0,0,0,0,0,7927,2965,0,1,1,1,1.63333333333333,8.66666666666667,1632,16,3,4,2
185217429,"austin",78717,2.21,2,1,1,1,1,0,1,"1",2,2008,449000,1,2019-09-16,9,2019,1,0,0,3,2,0,0,0,0,7666,3205,1,0,1,1,1.9,8.33333333333333,1481,16,4,5,2
89551997,"austin",78732,1.98,0,1,1,0,1,0,0,"1",0,2008,1799000,2,2018-05-05,5,2018,32,0,1,2,0,0,0,0,0,81021.6,5449,1,0,1,1,2.53333333333333,8.33333333333333,1533,17,5,5,2
29353978,"austin",78730,1.98,4,1,1,1,1,0,0,"1",4,1999,1499000,1,2020-08-14,8,2020,100,0,4,4,0,2,0,2,0,53143.2,5099,1,0,1,1,1.93333333333333,7,1381,16,5,5,2
2089686965,"austin",78724,1.98,0,1,1,0,1,0,1,"1",0,2018,425900,1,2019-02-21,2,2019,10,0,2,0,0,0,0,0,0,5837,2403,1,0,1,2,2.96666666666667,3.66666666666667,1085,11,3,3,1
29370836,"austin",78726,1.98,0,1,1,0,1,0,0,"1",0,2001,595000,1,2019-11-08,11,2019,36,0,3,1,1,2,0,1,0,13068,3939,1,0,1,1,2,7,1277,16,4,5,2
29375964,"austin",78750,1.98,4,1,1,1,1,1,0,"1",4,1976,625000,1,2020-12-22,12,2020,32,0,1,2,3,1,0,0,0,16117.2,2116,0,1,1,1,0.866666666666667,8.66666666666667,1632,16,3,3,1
116080928,"austin",78717,2.21,3,1,1,1,1,0,1,"1",3,2013,729000,1,2020-05-14,5,2020,38,0,3,3,1,0,0,1,0,10585,3409,1,0,1,1,3.26666666666667,7.66666666666667,1259,14,3,4,1
29353976,"austin",78730,1.98,0,1,1,0,1,1,0,"1",0,1998,993000,1,2018-04-26,4,2018,40,0,3,1,0,0,0,0,0,43560,3848,1,0,1,1,2,7,1381,16,4,5,2
29459882,"austin",78725,1.98,0,1,1,0,1,0,0,"1",0,1987,199000,1,2018-12-14,12,2018,25,0,4,1,0,0,0,0,0,5183,1786,1,0,1,1,1.66666666666667,3,1457,13,2,4,1
2087922352,"austin",78744,1.98,0,1,1,0,1,0,0,"1",0,2018,365990,3,2019-03-15,3,2019,3,0,3,1,0,0,0,0,0,6969,2289,1,0,1,1,3.06666666666667,3.66666666666667,1532,12,3,3,1
29366834,"austin",78732,1.98,0,1,0,0,0,0,1,"1",0,1975,240000,2,2018-03-20,3,2018,31,0,0,0,0,0,0,0,0,16988.4,596,1,0,1,1,3.3,7,1277,16,1,2,1
29465145,"austin",78725,1.98,1,0,1,1,1,0,0,"3",1,1983,220000,1,2020-08-31,8,2020,37,0,2,2,2,1,0,1,0,14810.4,1554,1,0,1,1,2.8,3,1457,13,2,4,1
80090962,"austin",78724,1.98,2,1,1,1,1,0,0,"1",2,2007,265000,4,2020-07-15,7,2020,68,0,4,2,2,1,0,0,0,5662,1704,1,0,1,2,3.16666666666667,3.66666666666667,1085,11,2,3,1
29374964,"austin",78726,1.98,2,1,1,1,1,0,0,"1",2,1996,445000,4,2020-02-03,2,2020,11,0,5,2,2,2,0,1,0,7013,2852,1,0,1,1,1.43333333333333,8,1275,15,3,3,2
120896203,"pflugerville",78660,1.98,2,1,1,1,1,0,0,"1",2,2013,315000,1,2020-07-24,7,2020,70,0,2,4,0,0,0,0,0,6098,2505,1,0,1,1,1.4,2.66666666666667,1063,14,2.5,4,2
70341343,"austin",78725,1.98,0,1,1,0,1,0,0,"1",0,2005,95000,8,2018-11-20,11,2018,26,0,4,1,0,0,0,0,0,4486,2088,1,0,1,1,1.83333333333333,3,1457,13,3,4,2
70338381,"austin",78724,1.98,2,1,1,1,1,0,0,"1",2,2005,179900,2,2018-08-17,8,2018,12,0,3,2,0,0,0,0,0,9234,1206,1,0,1,1,2.26666666666667,2.66666666666667,1478,13,2,3,1
29362475,"austin",78750,1.98,0,1,1,0,1,0,0,"1",0,1988,735000,3,2019-03-08,3,2019,1,0,3,1,0,0,0,0,0,13939.2,3119,1,0,1,1,3.1,7,1523,17,3,4,2
185217426,"austin",78717,2.21,2,1,1,1,1,0,1,"1",2,2008,429900,1,2020-11-05,11,2020,27,0,4,3,3,3,0,0,0,8145,2191,1,0,1,1,1.9,8.33333333333333,1481,16,2,3,1
124843021,"austin",78732,1.98,4,1,1,1,1,1,1,"1",4,2014,4100000,3,2020-12-23,12,2020,149,0,8,3,0,0,0,0,0,172497.6,9866,1,0,1,1,3.43333333333333,8.33333333333333,1533,17,10,6,2
64533962,"austin",78724,1.98,1,1,1,1,1,0,0,"1",1,2003,66900,5,2018-07-31,7,2018,5,0,4,2,0,0,0,0,0,5793,1160,1,0,1,2,3.2,3.66666666666667,1085,11,2,3,1
249710345,"austin",78744,1.98,2,1,1,1,1,0,0,"1",2,2018,385000,1,2020-06-15,6,2020,38,0,6,2,0,1,0,0,0,6926,2420,1,0,1,1,3.16666666666667,3.66666666666667,1532,12,3,4,2
29459881,"austin",78725,1.98,0,1,1,0,1,0,0,"1",0,1987,195000,1,2018-09-06,9,2018,29,0,3,1,0,0,0,0,0,5357,2094,1,0,1,1,1.7,3,1457,13,3,4,2
83814445,"austin",78726,1.98,0,1,1,0,1,0,1,"1",0,2006,1225000,1,2020-01-17,1,2020,40,0,5,1,2,3,0,1,0,33976.8,5027,1,0,1,1,2.03333333333333,7,1277,16,5,4,2
89552136,"austin",78725,1.98,0,1,1,0,1,0,0,"1",0,2010,194900,2,2019-01-25,1,2019,16,0,3,1,0,0,0,0,0,4748,1096,1,0,1,1,3.23333333333333,3,1457,13,2,3,1
124154926,"austin",78717,2.21,4,1,1,1,1,1,1,"1",4,2016,459990,7,2020-11-20,11,2020,54,0,3,3,2,2,0,0,0,5662,2425,1,0,1,1,3.13333333333333,7.66666666666667,1259,14,3,3,1
29396959,"austin",78724,1.98,2,1,1,1,1,0,0,"1",2,1980,229900,1,2019-04-05,4,2019,37,0,1,2,0,0,0,0,0,4617,1320,1,0,1,2,3.16666666666667,3.66666666666667,1085,11,2,3,1
2087686692,"pflugerville",78660,1.98,2,1,1,1,1,0,0,"1",2,2017,289000,1,2020-06-03,6,2020,44,0,3,2,1,1,0,1,0,5998,1780,0,2,1,1,1.23333333333333,3,1108,14,2,4,1
89545951,"austin",78732,1.98,0,1,1,0,1,0,1,"1",0,2012,5474997,4,2019-12-30,12,2019,39,0,5,2,1,2,0,1,0,116305.2,7740,1,0,1,1,2.76666666666667,8.33333333333333,1476,17,8,6,2
29353975,"austin",78730,1.98,0,1,1,0,1,0,0,"1",0,1999,1150000,6,2019-02-01,2,2019,28,0,3,1,0,0,0,0,0,45302.4,4878,1,0,1,1,2,7,1381,16,5,5,2
29373963,"austin",78750,1.98,2,0,1,1,1,0,1,"1",2,1972,609900,2,2019-10-25,10,2019,38,0,8,2,0,0,0,0,0,27007.2,2873,0,1,1,1,1,8.66666666666667,1632,16,3,4,2
79981880,"austin",78725,1.98,2,1,1,1,1,0,0,"1",2,2014,230000,5,2019-12-02,12,2019,24,0,2,2,0,0,0,0,0,7535,1652,1,0,1,1,1.96666666666667,3,1457,13,2,3,1
251035839,"austin",78744,1.98,3,1,1,1,1,0,0,"1",3,2019,439000,4,2020-08-03,8,2020,81,0,3,2,1,1,0,0,0,7405,2501,1,0,1,1,3.43333333333333,3.66666666666667,1532,12,3,4,1
96636926,"austin",78729,2.21,0,1,1,0,1,0,0,"1",0,2012,375000,2,2018-04-18,4,2018,25,0,5,2,0,0,0,0,0,5837,2406,1,0,1,1,2.4,6,1228,14,2,3,1
29396958,"austin",78724,1.98,2,1,1,1,1,0,0,"1",2,1980,225000,1,2020-06-10,6,2020,31,0,4,2,2,1,0,1,0,4617,1306,1,0,1,2,3.16666666666667,3.66666666666667,1085,11,2,3,1
83820449,"austin",78732,1.98,4,1,1,1,1,1,1,"1",4,2006,769000,9,2018-02-28,2,2018,34,0,8,2,0,0,0,0,0,12196.8,4362,1,0,1,1,2.16666666666667,8.66666666666667,1533,17,4,4,2
29370826,"austin",78726,1.98,0,1,1,0,1,0,0,"1",0,1989,342000,3,2019-09-13,9,2019,25,0,8,1,1,2,0,1,0,11325.6,1540,1,0,1,1,2.03333333333333,7,1277,16,2,3,1
29360969,"austin",78750,1.98,2,1,1,1,1,0,1,"1",2,1990,715000,2,2019-10-28,10,2019,31,0,6,2,0,0,0,0,0,30927.6,2463,1,0,1,1,2.5,7,1523,17,3,3,2
29375962,"austin",78750,1.98,0,1,1,0,1,0,0,"1",0,1995,550000,1,2019-12-02,12,2019,33,0,2,1,1,0,0,0,0,13503.6,2454,0,1,1,1,0.866666666666667,8.66666666666667,1632,16,3,3,1
243333921,"austin",78717,2.21,0,1,1,0,1,0,0,"1",0,2016,360000,1,2018-06-29,6,2018,32,0,4,2,0,0,0,0,0,10890,1968,1,0,1,1,2.1,8.33333333333333,1481,16,2,3,1
145657839,"austin",78744,1.98,2,1,1,1,1,0,0,"1",2,2015,284900,4,2019-07-29,7,2019,39,0,1,2,0,0,0,0,0,5488,1821,1,0,1,1,2.86666666666667,3.66666666666667,1532,12,2,3,1
29343949,"austin",78732,1.98,2,0,1,1,1,1,1,"3",2,1986,279900,1,2018-05-11,5,2018,1,0,5,4,0,0,0,0,0,13068,1848,1,0,1,1,3.73333333333333,8.33333333333333,1533,17,2,2,1
29370822,"austin",78726,1.98,2,1,1,1,1,0,0,"1",2,1989,413900,3,2020-04-29,4,2020,31,0,5,2,1,2,0,2,0,8712,2218,1,0,1,1,2,7,1277,16,2,3,1
69814957,"austin",78730,1.98,3,1,1,1,1,1,0,"1",3,2007,995000,2,2019-04-08,4,2019,31,0,2,2,0,0,0,0,0,27007.2,3371,1,0,1,1,5.13333333333333,7,1177,16,4,4,1
29351469,"austin",78731,1.98,0,1,1,0,1,0,0,"5",0,1983,415000,2,2019-07-19,7,2019,23,0,7,1,3,1,0,1,0,4181,1555,1,0,1,1,3.4,7,1177,16,2,3,1
29344952,"austin",78733,1.98,0,1,1,0,1,0,0,"1",0,1994,585000,1,2018-10-20,10,2018,31,0,2,2,0,0,0,0,0,11761.2,2647,0,1,3,0,3.76666666666667,8,1373,14,3,4,2
29374462,"austin",78750,1.98,0,1,1,0,1,0,0,"1",0,1976,750000,2,2020-07-30,7,2020,76,0,3,1,1,1,0,2,0,14810.4,2373,0,1,1,1,1.13333333333333,8.66666666666667,1632,16,3,4,1
145658835,"austin",78744,1.98,0,1,1,0,1,0,0,"1",0,2015,279000,2,2018-06-21,6,2018,23,0,3,1,0,0,0,0,0,4399,1914,1,0,1,1,2.93333333333333,3.66666666666667,1532,12,3,3,2
70341334,"austin",78725,1.98,0,1,1,0,1,0,0,"1",0,2005,210000,1,2019-09-24,9,2019,1,0,3,1,0,0,0,0,0,4356,2088,1,0,1,1,1.86666666666667,3,1457,13,3,4,2
29370820,"austin",78726,1.98,0,1,1,0,1,0,0,"1",0,1991,369000,3,2019-11-15,11,2019,21,0,4,1,1,1,0,3,0,7840,1861,1,0,1,1,1.96666666666667,7,1277,16,2,3,1
29392931,"austin",78725,1.98,0,0,1,0,1,0,0,"1",0,1971,329900,3,2019-08-02,8,2019,48,0,2,1,0,0,0,0,0,9757,1567,1,0,1,1,2.5,3.66666666666667,480,14,2,4,1
79981874,"austin",78725,1.98,2,1,1,1,1,0,0,"1",2,2012,205000,1,2018-06-07,6,2018,6,0,1,2,0,0,0,0,0,7927,1344,1,0,1,1,1.93333333333333,3,1457,13,2,3,1
29344951,"austin",78733,1.98,2,1,1,1,1,0,1,"1",2,1994,789000,1,2021-01-11,1,2021,39,0,5,2,0,0,0,0,0,12196.8,2410,0,1,3,0,3.73333333333333,8,1373,14,3,4,1
29377461,"austin",78726,1.98,3,1,1,1,1,0,1,"1",3,1983,649000,2,2019-03-12,3,2019,45,0,3,2,0,0,0,0,0,50529.6,3227,0,1,1,1,1.4,8.66666666666667,1632,16,4,5,1
29343946,"austin",78732,1.98,0,0,0,0,0,0,1,"1",0,1982,150000,5,2018-08-02,8,2018,2,0,0,0,0,0,0,0,0,13068,704,1,0,1,1,3.8,8.33333333333333,1533,17,1,1,1
124154920,"austin",78717,2.21,0,1,1,0,1,0,0,"1",0,2016,599000,1,2018-08-17,8,2018,1,0,6,2,0,0,0,0,0,11761.2,3329,1,0,1,1,3.1,7.66666666666667,1259,14,5,4,2
145658832,"austin",78744,1.98,0,1,1,0,1,0,0,"1",0,2015,299999,1,2018-03-16,3,2018,28,0,4,1,0,0,0,0,0,6011,2068,1,0,1,1,2.9,3.66666666666667,1532,12,3,4,2
29370806,"austin",78726,1.98,0,1,1,0,1,0,0,"1",0,2001,499800,1,2019-08-30,8,2019,1,0,3,1,0,0,0,2,0,11761.2,3304,1,0,1,1,1.9,7,1277,16,4,4,2
83816428,"austin",78724,1.98,0,1,1,0,1,0,0,"1",0,2013,238999,1,2018-05-24,5,2018,36,0,4,1,0,0,0,0,0,5749,1670,1,0,1,2,2.9,3.66666666666667,1085,11,2,3,1
29343454,"austin",78746,1.98,2,1,1,1,1,0,0,"1",2,1983,915000,2,2019-08-07,8,2019,32,0,3,2,1,0,0,0,0,14374.8,2665,0,1,1,0,2.05,9,1669,15,3,3,1
29334450,"austin",78735,1.98,2,1,1,1,1,1,1,"1",2,2001,699000,9,2020-11-20,11,2020,40,0,5,2,1,0,0,0,0,13939.2,4021,1,0,1,1,4.9,5.66666666666667,1332,16,4,4,2
64901960,"austin",78726,1.98,3,1,1,1,1,0,0,"1",3,2004,598000,3,2020-07-24,7,2020,72,0,4,2,0,2,0,0,0,8842,3559,1,0,1,1,1.46666666666667,8,1275,15,4,4,2
29360963,"austin",78750,1.98,0,1,1,0,1,0,0,"1",0,1985,465000,1,2019-07-30,7,2019,5,0,0,1,0,0,0,0,0,20908.8,2357,1,0,1,1,2.56666666666667,7,1523,17,2.5,3,1
145658831,"austin",78744,1.98,2,1,1,1,1,0,0,"1",2,2015,305000,1,2019-06-07,6,2019,20,0,5,2,0,1,0,1,0,5445,1982,1,0,1,1,2.93333333333333,3.66666666666667,1532,12,3,3,2
145657822,"austin",78725,1.98,2,1,1,1,1,0,1,"1",2,2015,254000,4,2020-08-13,8,2020,24,0,6,2,1,0,0,0,0,7026,2047,1,0,1,1,1.7,3,1457,13,2,4,1
64918941,"austin",78730,1.98,4,0,1,1,1,0,1,"1",4,2004,1299000,4,2019-08-19,8,2019,91,0,5,3,3,0,0,0,0,54450,5307,1,0,1,1,4.73333333333333,7,1177,16,5,4,3
29370800,"austin",78726,1.98,3,1,1,1,1,1,0,"1",3,2002,579000,4,2020-06-12,6,2020,32,0,7,2,1,2,0,1,0,9757,3976,1,0,1,1,2,7,1277,16,4,5,2
246905609,"del valle",78617,1.98,0,0,1,0,1,0,0,"1",0,2017,289900,7,2019-06-28,6,2019,39,0,2,1,1,1,0,0,0,32670,2100,1,0,1,1,4.03333333333333,3,1457,13,3,4,1
90240442,"austin",78732,1.98,2,1,1,1,1,0,1,"1",2,2009,379000,5,2018-07-24,7,2018,20,0,3,2,0,0,0,0,0,8232,1943,1,0,1,1,2.8,8.33333333333333,1533,17,2,4,1
120895447,"austin",78732,1.98,0,1,1,0,1,0,0,"1",0,2012,649900,1,2018-02-15,2,2018,40,0,3,1,0,0,0,0,0,9626,3689,1,0,1,1,2.63333333333333,8.33333333333333,1533,17,4,4,2
29375958,"austin",78750,1.98,0,1,1,0,1,0,0,"1",0,1972,525000,2,2019-04-12,4,2019,21,0,2,0,0,0,0,0,0,13068,3650,0,1,1,1,0.933333333333333,8.66666666666667,1632,16,4,4,2
29358963,"austin",78750,1.98,2,1,1,1,1,0,0,"1",2,1985,359000,5,2020-08-10,8,2020,65,0,4,2,1,1,0,2,0,9931,2498,1,0,1,1,2.73333333333333,7,1523,17,3,4,2
29341440,"austin",78746,1.98,3,1,1,1,1,1,1,"1",3,1990,1995000,3,2020-11-24,11,2020,85,0,4,3,2,2,0,0,0,30056.4,4771,0,1,1,0,2.1,9,1669,15,4,5,3
29344947,"austin",78733,1.98,0,1,1,0,1,0,1,"1",0,1990,714900,1,2019-06-28,6,2019,38,0,1,1,3,0,0,1,0,12196.8,2929,0,1,3,0,3.86666666666667,8,1373,14,3,4,2
90240441,"austin",78732,1.98,0,1,1,0,1,1,1,"1",0,2010,474997,10,2019-05-20,5,2019,1,0,8,1,0,0,0,0,0,8276,3348,1,0,1,1,2.76666666666667,8.33333333333333,1533,17,4,5,2
89553418,"austin",78717,2.21,0,1,1,0,1,0,0,"1",0,2009,335000,1,2019-08-20,8,2019,1,0,4,2,0,0,0,0,0,5662,1746,1,0,1,1,2.1,8.33333333333333,1481,16,2,3,1
144334371,"austin",78725,1.98,0,1,1,0,1,0,0,"1",0,1986,199950,2,2020-01-21,1,2020,15,0,2,1,1,0,0,0,0,5532,1589,1,0,1,1,1.6,3,1457,13,2,4,1
29396923,"austin",78724,1.98,2,1,1,1,1,0,0,"1",2,2005,230000,4,2020-12-09,12,2020,22,0,3,2,0,1,0,0,0,4791,1190,1,0,1,2,3.13333333333333,3.66666666666667,1085,11,2,3,1
121655462,"austin",78750,1.98,2,1,1,1,1,0,1,"4",2,2013,405000,1,2020-05-13,5,2020,46,0,3,2,1,2,0,1,0,6368,2299,1,0,1,1,0.533333333333333,7,1381,16,3,4,2
114405939,"austin",78730,1.98,3,1,1,1,1,0,1,"1",3,2012,1100000,5,2020-01-21,1,2020,33,0,4,2,2,0,0,0,0,16552.8,4380,1,0,1,1,5.43333333333333,7,1177,16,4,4,2
29344946,"austin",78733,1.98,0,1,1,0,1,0,0,"1",0,1994,559500,2,2019-07-09,7,2019,24,0,3,1,2,2,0,1,0,12196.8,2066,0,1,3,0,3.86666666666667,8,1373,14,3,3,2
70338371,"austin",78724,1.98,2,1,1,1,1,0,0,"1",2,2005,199000,8,2018-12-21,12,2018,1,0,2,2,0,0,0,0,0,6534,1704,1,0,1,1,2.33333333333333,2.66666666666667,1478,13,3,3,2
185217414,"austin",78717,2.21,2,1,1,1,1,0,0,"1",2,2008,379900,12,2019-02-28,2,2019,24,0,4,3,0,0,0,0,0,8276,2960,1,0,1,1,1.93333333333333,8.33333333333333,1481,16,3,4,2
83821443,"austin",78732,1.98,3,0,1,1,1,1,1,"1",3,2006,1400000,1,2020-10-19,10,2020,50,0,3,3,0,0,1,0,0,11761.2,4500,1,0,1,1,3.3,7,1277,16,5,5,2
2108947312,"austin",78725,1.98,0,1,1,0,0,0,0,"1",0,2013,194000,3,2020-01-09,1,2020,22,0,2,1,0,0,0,0,0,5314,1250,1,0,1,1,2.23333333333333,3,1457,13,2.5,2,2
